,age,income,class,response,segment,events
4044,31,231.6014860079731,1,1,2,1
4045,18,202.26838989474925,1,0,1,3
4046,18,24.459066025114964,0,1,1,4
4047,71,96.81243417840392,0,0,0,3
4048,69,74.61084747450694,0,0,0,5
4049,49,64.93188612849802,0,1,1,2
4050,36,78.52053310286234,0,1,1,3
4051,32,60.72573837177141,0,0,0,5
4052,69,160.1715208117484,1,1,2,6
4053,64,148.8041712160604,0,1,1,2
4054,31,95.56142999466897,0,1,1,3
4055,48,268.78788961932673,2,0,1,1
4056,39,159.57712133076717,1,1,2,3
4057,57,125.62481833765511,1,1,2,5
4058,34,60.35271929724021,0,1,1,5
4059,52,117.6132853235442,1,1,2,5
4060,71,202.69791469147367,2,1,2,4
4061,45,48.79520425020726,0,1,1,1
4062,44,224.34601235544568,1,1,2,0
4063,26,72.95516225066433,0,0,0,1
4064,58,65.59533845059039,0,0,0,6
4065,43,90.51581255738363,0,1,1,2
4066,18,90.6306641086585,0,1,1,5
4067,16,259.02640512127937,1,0,1,1
4068,37,62.95957332903217,0,1,1,5
4069,70,156.74766019248054,1,1,2,3
4070,16,44.99681117810525,0,1,1,5
4071,18,238.65021958979492,1,0,1,2
4072,74,106.25979303033856,0,0,0,4
4073,30,106.689364171687,0,0,0,0
4074,64,111.03590164525514,0,0,0,2
4075,27,121.60025710010218,0,1,1,2
4076,46,131.32017018358206,0,0,0,0
4077,72,129.65285090746232,0,0,0,4
4078,24,32.40527455689961,0,0,0,5
4079,32,162.3419913668938,1,1,2,1
4080,69,243.62633721488132,2,1,2,1
4081,36,145.53647319242455,0,1,1,1
4082,73,107.11456949424701,0,0,0,6
4083,29,54.392637136475415,0,0,0,3
4084,31,233.65311808754552,1,1,2,5
4085,29,161.61277570980366,0,0,0,5
4086,33,286.8139195586908,2,1,2,5
4087,65,145.0644979469608,0,1,1,6
4088,16,66.37205432061305,0,1,1,5
4089,40,42.95385694376485,0,0,0,1
4090,21,64.84803862480976,0,0,0,5
4091,73,79.76592030720897,0,0,0,6
4092,25,140.3252637211353,0,0,0,5
4093,71,240.6431556792014,2,1,2,1
4094,17,122.99991719390951,0,1,1,2
4095,73,184.1563696264959,1,0,1,1
4096,20,132.53387307423682,0,0,0,2
4097,32,39.88183013749145,0,1,1,5
4098,54,106.84623064032824,1,1,2,2
4099,25,54.69436340221634,0,1,1,3
4100,56,171.72951922473004,2,1,2,2
4101,21,132.5662450348408,0,1,1,2
4102,68,120.61527899562108,0,0,0,4
4103,42,89.31460277338986,0,0,0,3
4104,40,52.66325856747026,0,0,0,4
4105,49,149.15970052787458,0,1,1,3
4106,44,158.13213180185505,1,0,1,1
4107,26,303.3034394886305,2,0,1,1
4108,61,73.43248849829682,0,0,0,4
4109,72,213.28446577794563,2,1,2,3
4110,46,154.9128704460311,1,1,2,6
4111,56,85.59071934963052,1,1,2,6
4112,46,141.17763809998849,0,1,1,6
4113,25,49.65574241397909,0,1,1,3
4114,35,131.33678973890218,0,0,0,3
4115,55,140.1731086099708,1,1,2,6
4116,32,227.56499816708117,1,0,1,2
4117,65,151.12603881579096,1,1,2,3
4118,39,171.6987467350035,1,1,2,3
4119,19,82.75967987406037,0,1,1,2
4120,61,80.70393470072858,0,0,0,5
4121,47,105.43700163880794,0,0,0,5
4122,32,160.7573474113894,1,1,2,2
4123,66,153.94857573651745,1,1,2,1
4124,44,159.2106143727154,1,0,1,1
4125,33,139.36647181150613,0,0,0,2
4126,61,158.60924085566432,1,0,1,3
4127,64,172.5052856045335,1,0,1,6
4128,23,76.66520112048487,0,1,1,3
4129,45,295.23271263086474,2,0,1,3
4130,40,88.90645962308909,0,0,0,4
4131,59,180.222385045575,2,0,1,3
4132,25,43.94987347337077,0,1,1,3
4133,46,218.3641275576441,1,1,2,1
4134,38,92.96669366277644,0,0,0,2
4135,51,105.1748740475883,1,1,2,6
4136,20,184.24159746235276,0,0,0,6
4137,29,88.18982333886817,0,1,1,1
4138,28,124.09714350785148,0,1,1,4
4139,37,61.07661024114753,0,0,0,0
4140,56,86.45137097612849,1,0,1,4
4141,43,140.99972213425417,0,1,1,5
4142,39,84.59275101545691,0,1,1,5
4143,56,58.58571339708169,0,1,1,5
4144,25,157.8302360397543,0,0,0,5
4145,36,153.61643829872023,1,0,1,1
4146,25,93.44710398467473,0,0,0,4
4147,51,95.11270510223638,1,1,2,4
4148,56,76.53077869789124,1,1,2,6
4149,62,161.13932019165676,1,1,2,3
4150,71,105.98848475498764,0,0,0,6
4151,28,149.5661698941325,0,0,0,1
4152,49,118.86063633490431,0,1,1,2
4153,25,26.26527365102414,0,0,0,1
4154,49,196.72282850533668,1,0,1,3
4155,32,228.0663504868261,1,0,1,5
4156,22,68.39602321418121,0,0,0,1
4157,54,76.02596965080679,1,0,1,6
4158,16,87.52589380772206,0,0,0,4
4159,20,214.6634128730967,1,1,2,3
4160,73,200.9337545139196,2,0,1,2
4161,56,148.6866230076002,1,0,1,1
4162,24,91.69383992986587,0,1,1,6
4163,37,72.15705581607416,0,1,1,3
4164,68,89.11127004680768,0,1,1,5
4165,60,183.9957782984966,1,1,2,3
4166,23,74.72576739933878,0,0,0,1
4167,32,163.7596311840702,1,1,2,5
4168,29,105.00783883989394,0,0,0,5
4169,27,61.95656028385648,0,0,0,5
4170,66,116.74993141731775,0,0,0,4
4171,38,94.30309845264904,0,0,0,2
4172,47,149.5501958007368,0,1,1,0
4173,46,120.10350345626728,0,0,0,6
4174,38,42.173712934323284,0,1,1,3
4175,65,75.80026213447026,0,0,0,4
4176,60,127.14184941233104,0,1,1,3
4177,47,306.34332256091113,2,1,2,4
4178,72,209.1004829110259,2,1,2,5
4179,17,116.81426485718005,0,0,0,1
4180,48,78.70709644366192,0,0,0,5
4181,64,72.4071566654072,0,1,1,0
4182,54,70.36412172052125,0,0,0,2
4183,31,116.69742580073284,0,0,0,4
4184,73,179.10514103421232,1,1,2,3
4185,44,50.26613953059669,0,0,0,5
4186,37,134.61256729822284,0,1,1,1
4187,60,76.49593960981419,0,0,0,1
4188,17,87.06729747547621,0,0,0,3
4189,70,155.86878136525365,1,0,1,3
4190,72,266.543417893172,2,0,1,2
4191,39,87.69143813338215,0,1,1,1
4192,71,77.27101642308719,0,0,0,2
4193,35,219.7780740783154,1,0,1,4
4194,25,37.1003730228823,0,1,1,4
4195,69,107.92422472113121,0,0,0,2
4196,31,40.114066616955895,0,0,0,4
4197,55,92.27355397580374,1,1,2,3
4198,16,89.18425707476993,0,0,0,3
4199,71,86.33572350546561,0,1,1,6
4200,24,130.68487141495208,0,0,0,5
4201,19,238.71545919831883,1,0,1,2
4202,50,224.17589395217252,2,1,2,6
4203,41,109.68753137791819,0,0,0,1
4204,74,83.25214442102471,0,0,0,4
4205,67,70.59862604328212,0,0,0,2
4206,52,74.1643517803849,0,0,0,0
4207,72,114.56797158429367,0,0,0,1
4208,31,133.38035321321595,0,1,1,3
4209,48,147.12610613416734,0,1,1,4
4210,45,156.7735444163133,1,1,2,2
4211,72,245.55869530249936,2,0,1,6
4212,40,62.04706871714545,0,1,1,6
4213,17,103.43909010896736,0,1,1,1
4214,47,282.2024517687993,2,0,1,4
4215,65,264.8411626334936,2,0,1,3
4216,64,167.86378863549731,1,1,2,2
4217,41,90.02928998550755,0,1,1,2
4218,71,131.65769598191002,0,0,0,6
4219,62,205.0073777024927,2,1,2,3
4220,41,74.2646921871381,0,1,1,4
4221,53,118.4220156656883,1,0,1,2
4222,43,140.78009051365302,0,0,0,4
4223,30,89.74856512171418,0,0,0,4
4224,41,220.0718376264833,1,1,2,5
4225,36,177.78238568711072,1,0,1,1
4226,31,75.31794189882308,0,0,0,4
4227,46,285.84344481218045,2,1,2,2
4228,54,375.3809439067987,2,1,2,1
4229,22,195.27235769657148,0,0,0,4
4230,64,178.57583076939073,1,0,1,5
4231,54,60.290753545486076,0,1,1,1
4232,39,49.55693523759006,0,0,0,4
4233,50,70.14542386585394,0,1,1,4
4234,46,55.64245291108648,0,1,1,3
4235,54,105.7025888093291,1,1,2,2
4236,63,91.43193686641277,0,1,1,4
4237,63,169.3178365487571,1,1,2,3
4238,43,200.20888460416836,1,0,1,2
4239,24,273.56144559745314,1,0,1,3
4240,73,141.99292761493982,0,0,0,5
4241,44,171.56029468707362,1,1,2,1
4242,20,81.67983309256338,0,1,1,4
4243,24,97.30980827185827,0,0,0,1
4244,59,162.11501329840482,2,1,2,4
4245,42,273.69190865689296,2,0,1,2
4246,46,89.35604511886426,0,1,1,2
4247,28,125.79064308166285,0,0,0,4
4248,52,83.63824056814678,1,1,2,4
4249,50,51.03113355435382,0,1,1,3
4250,30,41.11732263926028,0,0,0,1
4251,47,60.18619879782328,0,0,0,5
4252,69,134.94560367582065,0,1,1,2
4253,30,160.779729532497,1,0,1,6
4254,56,134.13781852350482,1,1,2,5
4255,34,40.94928626479129,0,1,1,5
4256,49,121.81344450043733,0,0,0,2
4257,36,114.47454417978227,0,0,0,1
4258,64,135.99385058805268,0,1,1,4
4259,73,237.9310633051464,2,1,2,6
4260,34,149.48174283760815,0,1,1,2
4261,31,63.27397800407163,0,1,1,5
4262,60,97.53273642395376,0,1,1,5
4263,24,89.81448059782262,0,1,1,5
4264,34,54.800253472550935,0,0,0,2
4265,27,97.6709671955406,0,1,1,4
4266,37,61.15097320648372,0,1,1,2
4267,50,72.11076344411836,0,1,1,6
4268,66,71.67930396520595,0,0,0,4
4269,18,111.37059324627685,0,0,0,1
4270,71,255.5478438263996,2,0,1,5
4271,39,40.83367113856165,0,0,0,3
4272,51,101.17776759911169,1,1,2,2
4273,33,35.59991290537512,0,1,1,2
4274,69,178.53174513040867,1,0,1,6
4275,72,240.4045367023765,2,0,1,3
4276,68,439.04882514124955,2,0,1,3
4277,67,146.6540609345967,0,1,1,6
4278,22,27.964148693113664,0,1,1,5
4279,30,44.36966977307334,0,0,0,1
4280,57,71.9572967926628,0,1,1,2
4281,19,86.33279635535374,0,1,1,2
4282,31,85.45599962193977,0,1,1,3
4283,63,63.5028096483407,0,0,0,0
4284,53,63.797771787132575,0,1,1,4
4285,55,85.18876537058965,1,0,1,6
4286,57,116.84963074708092,1,0,1,5
4287,43,143.9812564999756,0,1,1,3
4288,55,85.53316624036958,1,1,2,4
4289,43,120.2648880776883,0,1,1,5
4290,66,165.67167009816228,1,1,2,0
4291,72,207.44508982107607,2,1,2,1
4292,66,179.09771304961254,1,1,2,2
4293,30,48.89930722925419,0,1,1,1
4294,17,96.88261894089808,0,1,1,4
4295,48,134.60323363527363,0,0,0,5
4296,20,104.93594732731624,0,0,0,5
4297,53,74.32630770430075,0,1,1,1
4298,48,151.38648123193786,1,0,1,1
4299,20,34.495106620584295,0,0,0,1
4300,68,100.34159738102696,0,1,1,1
4301,40,47.869000083113306,0,1,1,1
4302,72,107.24196549607422,0,1,1,3
4303,67,178.95840623163673,1,1,2,5
4304,37,113.42114928150052,0,0,0,4
4305,52,112.98792094581395,1,1,2,1
4306,68,187.95893044208066,1,1,2,4
4307,39,205.86021798727762,1,0,1,6
4308,60,125.30950503982908,0,1,1,3
4309,40,164.8656424658005,1,1,2,5
4310,28,217.83478091148726,1,1,2,4
4311,66,206.9146426573745,2,0,1,2
4312,51,135.02064330898824,1,1,2,3
4313,33,45.971996222427485,0,0,0,2
4314,39,97.4525569169955,0,1,1,4
4315,24,149.69386055848082,0,1,1,5
4316,69,110.5079720333803,0,1,1,1
4317,59,141.48039068595727,1,0,1,6
4318,72,233.8155283128438,2,0,1,2
4319,26,28.001703349656207,0,1,1,2
4320,17,43.37345207707835,0,0,0,4
4321,52,63.40585122002982,0,1,1,4
4322,30,62.39789248447136,0,0,0,1
4323,70,88.44509610263354,0,1,1,3
4324,47,166.8659454824819,1,0,1,5
4325,25,139.00158766580955,0,0,0,1
4326,33,168.30559298896094,1,0,1,5
4327,72,115.14472509140413,0,0,0,2
4328,54,66.76301413758817,0,0,0,4
4329,27,43.838009681531936,0,1,1,6
4330,44,175.28057353848334,1,0,1,3
4331,32,51.24671545186687,0,1,1,2
4332,56,77.49368848523125,1,0,1,2
4333,43,226.34187588407212,1,0,1,5
4334,46,138.00248153849984,0,0,0,4
4335,21,250.16903356730208,1,1,2,3
4336,32,52.47245160678031,0,0,0,2
4337,56,95.03501696357648,1,0,1,3
4338,56,60.84684672434629,0,1,1,2
4339,40,133.28391840054852,0,1,1,1
4340,23,97.63546871692257,0,1,1,4
4341,25,50.334286966875716,0,1,1,4
4342,46,170.9347321098656,1,1,2,6
4343,36,49.83440335113993,0,1,1,2
4344,33,123.62880286708267,0,1,1,3
4345,31,44.02532378847216,0,1,1,6
4346,59,115.16200944365079,1,0,1,3
4347,17,283.8999170088964,1,1,2,2
4348,72,315.87601650475324,2,0,1,6
4349,36,76.60095996278405,0,0,0,5
4350,40,156.77207307895566,1,0,1,5
4351,32,62.49828779005804,0,1,1,5
4352,37,80.26547216546403,0,1,1,5
4353,26,93.05964030156046,0,0,0,1
4354,74,181.3382616575543,1,0,1,2
4355,65,68.7823531763464,0,1,1,3
4356,41,68.02187106260685,0,0,0,6
4357,29,72.69992405700077,0,0,0,5
4358,17,60.69015568164653,0,1,1,3
4359,57,59.75938697872593,0,1,1,6
4360,17,112.40442957079217,0,0,0,2
4361,73,125.67410919056594,0,1,1,2
4362,71,246.00611040766515,2,1,2,5
4363,31,186.27696660075208,1,1,2,3
4364,63,69.75330892967581,0,1,1,5
4365,69,76.57295936130512,0,0,0,3
4366,69,81.5267586272021,0,1,1,1
4367,51,96.88150447816787,1,1,2,3
4368,25,193.6601710688338,0,1,1,3
4369,43,262.6974047948057,2,0,1,1
4370,35,89.29745515621971,0,1,1,2
4371,16,83.01826700412866,0,1,1,3
4372,40,91.62882886955505,0,1,1,5
4373,25,98.27166861113656,0,1,1,3
4374,61,153.05250360324646,1,0,1,3
4375,26,52.27685609649412,0,0,0,5
4376,49,98.1741095924246,0,0,0,4
4377,19,122.07646124905487,0,0,0,3
4378,40,71.75068971744331,0,1,1,2
4379,38,166.16459085705392,1,1,2,6
4380,65,95.87343117949864,0,1,1,0
4381,33,184.33728142977213,1,0,1,1
4382,71,165.44952935386044,1,1,2,6
4383,74,143.7692722496779,0,0,0,2
4384,52,146.5154233577755,1,0,1,4
4385,45,156.50822195195724,1,1,2,4
4386,20,58.923559860647245,0,0,0,4
4387,40,140.68078221537118,0,0,0,1
4388,65,322.8300799446435,2,0,1,4
4389,33,162.01086235178263,1,1,2,4
4390,46,86.27054955937997,0,1,1,3
4391,29,83.00728775109157,0,0,0,4
4392,62,112.89278611202629,0,1,1,4
4393,65,280.15312033039265,2,0,1,0
4394,17,152.72086936330487,0,1,1,2
4395,73,85.57992188418245,0,1,1,3
4396,53,121.22375943406169,1,1,2,5
4397,40,66.76657313052907,0,0,0,6
4398,37,102.41648063037084,0,1,1,2
4399,47,108.72095251521493,0,0,0,6
4400,74,82.85542525573324,0,1,1,3
4401,61,98.6299151408678,0,1,1,5
4402,53,101.01480712069582,1,0,1,4
4403,17,105.65498307080948,0,1,1,2
4404,43,89.52370735899345,0,0,0,6
4405,54,79.33766103051803,1,1,2,2
4406,47,68.82587843489569,0,1,1,5
4407,62,189.0433761812996,1,1,2,6
4408,55,107.4415939662114,1,0,1,4
4409,60,107.66972812015432,0,1,1,1
4410,64,132.55146758761026,0,1,1,3
4411,19,83.25774002968475,0,1,1,1
4412,31,145.17703795717262,0,0,0,3
4413,52,156.87651968670144,2,1,2,3
4414,35,94.78177209759,0,0,0,5
4415,49,112.12526233701115,0,0,0,0
4416,30,112.90498673536925,0,0,0,5
4417,43,95.25430764420605,0,0,0,5
4418,21,23.556804586732362,0,0,0,1
4419,35,42.07042596835267,0,0,0,2
4420,28,106.84259488599002,0,1,1,3
4421,33,174.7328720840845,1,0,1,4
4422,66,77.19249995884924,0,0,0,6
4423,60,124.28759971190412,0,0,0,1
4424,52,57.95945421417828,0,0,0,5
4425,17,21.673043803399214,0,1,1,4
4426,41,123.79046960173581,0,1,1,4
4427,23,157.33969529818884,0,0,0,5
4428,32,154.98146108573292,1,1,2,2
4429,36,163.81644287897632,1,1,2,2
4430,24,59.38464338898519,0,0,0,5
4431,70,134.16512738887684,0,1,1,3
4432,52,166.30358029380585,2,1,2,3
4433,33,120.41388917317924,0,0,0,5
4434,20,60.78351408305967,0,0,0,6
4435,30,39.546996750193465,0,1,1,5
4436,63,182.2345916996356,1,1,2,3
4437,70,176.1660841967377,1,1,2,1
4438,36,49.20617310331308,0,0,0,5
4439,34,214.8619346819895,1,0,1,5
4440,35,164.90741838533086,1,1,2,2
4441,25,95.1804483021202,0,0,0,4
4442,29,55.16318890099716,0,1,1,5
4443,36,55.97780014993188,0,0,0,5
4444,60,132.3515385145782,0,1,1,1
4445,20,94.87171005591804,0,0,0,2
4446,23,77.04957758964522,0,0,0,3
4447,61,138.1545140617655,0,1,1,5
4448,17,74.20097077539755,0,0,0,4
4449,52,99.39446565506738,1,1,2,4
4450,52,157.78395905832315,2,1,2,2
4451,39,70.05453473251737,0,1,1,4
4452,57,102.68473114743469,1,0,1,6
4453,45,51.04021759846915,0,1,1,1
4454,22,50.52196141403513,0,1,1,2
4455,21,177.96124440491687,0,1,1,4
4456,41,82.69161135804507,0,0,0,5
4457,51,110.38220699854227,1,1,2,1
4458,31,150.03757904787685,1,0,1,1
4459,31,73.2438443057331,0,0,0,2
4460,33,48.148735331640566,0,1,1,5
4461,27,77.36940803038485,0,1,1,2
4462,69,201.78531162841824,2,1,2,1
4463,30,48.42850849246902,0,1,1,3
4464,32,64.84488529793694,0,0,0,1
4465,29,122.66608188679272,0,0,0,5
4466,39,101.02645558805374,0,0,0,5
4467,70,76.35183662959044,0,0,0,2
4468,68,91.57676488951888,0,0,0,4
4469,66,214.90919929923152,2,1,2,3
4470,30,85.60157234007859,0,0,0,3
4471,27,123.76215737192742,0,0,0,2
4472,58,134.51089288772332,1,0,1,2
4473,38,53.22818969812765,0,0,0,5
4474,65,207.34856402821802,2,1,2,5
4475,70,102.24201611801558,0,1,1,5
4476,42,97.0096009011721,0,1,1,5
4477,63,153.72990032146004,1,0,1,3
4478,48,92.53578762389948,0,1,1,5
4479,55,218.7943359077316,2,1,2,1
4480,60,133.20971894624836,0,0,0,2
4481,33,227.2159711000021,1,1,2,2
4482,53,74.58708590522912,0,1,1,5
4483,63,149.7926270724418,0,1,1,2
4484,72,145.86518306570744,0,1,1,2
4485,30,60.80598548725589,0,0,0,2
4486,64,104.56719937419159,0,1,1,1
4487,28,101.29252781331657,0,0,0,5
4488,32,120.26527187419593,0,1,1,4
4489,19,64.40820448729319,0,0,0,1
4490,40,182.4826883306823,1,1,2,3
4491,52,59.38097877118342,0,1,1,6
4492,19,135.26924746254446,0,0,0,5
4493,61,123.50491036675791,0,1,1,4
4494,36,213.4023471631229,1,0,1,3
4495,33,159.9097821802024,1,1,2,5
4496,65,121.8268486525867,0,1,1,4
4497,36,158.95358108526972,1,0,1,1
4498,40,61.031900799962166,0,1,1,2
4499,67,164.83263035197865,1,1,2,5
4500,68,177.72880643072403,1,1,2,4
4501,74,182.82206186401214,1,1,2,2
4502,27,113.54829239865653,0,0,0,2
4503,40,103.7806742719681,0,1,1,3
4504,50,200.59013248899424,2,1,2,2
4505,44,217.05714235466382,1,1,2,1
4506,40,78.3091031925359,0,1,1,4
4507,57,172.31968312084956,2,1,2,5
4508,47,84.36269573768594,0,1,1,3
4509,65,122.41004872413035,0,0,0,4
4510,37,139.92248670979058,0,0,0,1
4511,26,260.25856268263294,1,0,1,2
4512,20,189.97662334229392,0,0,0,5
4513,42,52.27212221588111,0,0,0,1
4514,60,123.1551608060619,0,1,1,3
4515,71,173.01835525316702,1,0,1,3
4516,57,164.55547577303537,2,0,1,4
4517,26,78.84194241062917,0,1,1,5
4518,23,261.0687470703026,1,0,1,1
4519,48,116.69615318298479,0,0,0,5
4520,37,129.9248252200124,0,1,1,2
4521,35,171.07667889539425,1,0,1,6
4522,53,74.82604117925398,0,0,0,1
4523,61,205.74550343057757,2,1,2,3
4524,31,52.308701285557156,0,1,1,1
4525,67,67.34466861881918,0,1,1,2
4526,29,116.13043213911475,0,0,0,1
4527,44,84.60275360531193,0,1,1,4
4528,19,44.43024280747382,0,1,1,1
4529,23,114.00256158387475,0,1,1,5
4530,67,304.593886194793,2,0,1,2
4531,67,171.38188454657654,1,1,2,4
4532,16,93.0284861651512,0,1,1,5
4533,22,293.3597899851285,1,0,1,2
4534,35,71.84106429072858,0,0,0,2
4535,35,112.28725784919087,0,1,1,1
4536,29,38.252581255431366,0,0,0,3
4537,60,66.41208882710629,0,1,1,3
4538,62,239.50102743637336,2,1,2,3
4539,65,173.68596594895246,1,1,2,4
4540,54,100.90241462725234,1,0,1,6
4541,63,69.76407827886783,0,1,1,4
4542,57,126.8743574680916,1,1,2,3
4543,40,110.92149281004328,0,0,0,5
4544,33,93.50986313190289,0,1,1,5
4545,54,136.3669757057368,1,1,2,4
4546,69,179.64197686108167,1,1,2,2
4547,30,159.02429908066318,1,1,2,4
4548,63,215.57661374164257,2,1,2,6
4549,72,136.60802904526466,0,0,0,1
4550,48,99.79092795104242,0,0,0,1
4551,29,160.2472439774087,0,0,0,4
4552,22,68.69629133616928,0,1,1,3
4553,20,67.02085175158462,0,1,1,2
4554,54,116.80920552623661,1,1,2,5
4555,68,80.87160236115216,0,0,0,2
4556,44,67.97164154932166,0,1,1,4
4557,36,175.32650867411814,1,0,1,1
4558,16,144.27665681159604,0,1,1,4
4559,36,54.12317858706222,0,1,1,3
4560,34,34.62911861224049,0,0,0,4
4561,70,106.80265173458531,0,1,1,5
4562,72,122.24500554366617,0,0,0,1
4563,61,165.3533253143184,1,1,2,5
4564,59,86.24901163526495,1,0,1,3
4565,31,70.89549284373389,0,0,0,2
4566,47,99.54824512274861,0,0,0,5
4567,30,121.74157076557745,0,0,0,3
4568,59,215.42075887323267,2,1,2,2
4569,38,62.62573366075814,0,1,1,4
4570,63,136.53930481154686,0,0,0,2
4571,51,61.52627627637743,0,1,1,1
4572,31,160.3909776907459,1,1,2,2
4573,43,148.89969657176027,0,0,0,5
4574,37,58.76633308119385,0,1,1,6
4575,35,189.7769393884288,1,1,2,1
4576,20,128.21225436849585,0,0,0,1
4577,56,101.61327171990789,1,0,1,2
4578,42,146.6454813756652,0,0,0,5
4579,25,93.74747029254056,0,1,1,5
4580,37,72.47028808949825,0,1,1,2
4581,47,140.80742013391315,0,1,1,3
4582,27,45.85859236157481,0,0,0,6
4583,51,175.6076266482824,2,0,1,6
4584,43,132.37613770003654,0,0,0,3
4585,22,152.55083325124357,0,1,1,1
4586,65,283.4693738537755,2,1,2,2
4587,19,154.0134864896619,0,1,1,2
4588,70,95.4140139331882,0,1,1,1
4589,60,74.21038982943593,0,1,1,0
4590,48,178.7838162648057,1,1,2,4
4591,57,79.16017939350527,1,1,2,6
4592,29,121.9528385284568,0,0,0,1
4593,18,202.2870435984432,1,1,2,2
4594,41,162.43110572228005,1,0,1,4
4595,25,99.0262921687995,0,1,1,5
4596,65,113.55286140608527,0,0,0,4
4597,57,134.62093058231198,1,0,1,3
4598,33,83.30479523271494,0,1,1,2
4599,35,126.39893671902401,0,1,1,4
4600,16,104.8930784130244,0,1,1,3
4601,59,84.38417461369713,1,0,1,6
4602,60,173.9530946649943,1,1,2,1
4603,62,103.76389468838435,0,0,0,2
4604,25,91.4668273265,0,1,1,2
4605,66,279.9893293728993,2,0,1,2
4606,67,146.5144066752776,0,1,1,4
4607,55,213.19347059585158,2,1,2,2
4608,64,141.50640968554444,0,0,0,4
4609,40,213.19675645832223,1,0,1,3
4610,61,159.67776454094763,1,1,2,2
4611,21,55.72000600757627,0,1,1,3
4612,68,86.57998033865367,0,1,1,1
4613,62,76.67518366666701,0,0,0,2
4614,16,79.95673961794563,0,0,0,4
4615,40,255.75297531538695,2,0,1,5
4616,41,128.82210447675214,0,0,0,1
4617,50,134.00665080029756,1,1,2,3
4618,39,91.37495876346368,0,0,0,1
4619,67,104.0360294661103,0,1,1,5
4620,16,189.5068008591158,0,0,0,5
4621,72,210.44549113078983,2,0,1,4
4622,59,67.457662986296,0,1,1,5
4623,62,94.35481639847535,0,0,0,4
4624,28,169.76350434181353,0,1,1,5
4625,21,155.72749467866723,0,0,0,3
4626,27,98.1366063093025,0,1,1,3
4627,49,89.63118812133769,0,1,1,3
4628,69,73.06090486241183,0,0,0,6
4629,72,123.88654600928174,0,1,1,0
4630,16,234.42917972930542,1,1,2,6
4631,74,98.03921565109836,0,0,0,6
4632,45,86.33427386693704,0,0,0,3
4633,58,114.91041757980045,1,1,2,1
4634,66,104.12931186867948,0,0,0,1
4635,39,254.31407600421312,2,1,2,3
4636,53,206.92756260704545,2,1,2,5
4637,66,232.12347942223101,2,1,2,6
4638,17,119.84963197312214,0,0,0,2
4639,26,181.3523333882967,0,0,0,3
4640,46,75.09865778606873,0,0,0,4
4641,39,123.51568915466105,0,0,0,4
4642,30,93.64633170707091,0,0,0,6
4643,60,255.5693456719913,2,1,2,1
4644,67,194.83858377619697,1,0,1,2
4645,73,171.40636677025896,1,0,1,4
4646,35,154.21326503991543,1,1,2,1
4647,16,242.13158659419446,1,0,1,1
4648,62,122.1484494204474,0,0,0,2
4649,37,175.31161584497542,1,0,1,4
4650,31,81.0031834859778,0,0,0,1
4651,36,78.10439837237905,0,1,1,5
4652,65,111.3696906739812,0,0,0,2
4653,29,69.68222896277175,0,1,1,4
4654,28,37.617180998475064,0,0,0,5
4655,31,53.494138470838436,0,0,0,5
4656,17,80.14808117035486,0,0,0,5
4657,26,58.715631137455944,0,0,0,1
4658,45,110.43674491053395,0,1,1,6
4659,43,240.388778737283,1,0,1,0
4660,46,66.96235924613833,0,1,1,4
4661,17,48.921256701742706,0,0,0,0
4662,22,97.898782475822,0,0,0,5
4663,53,215.57020331904428,2,1,2,1
4664,71,136.27873704014254,0,1,1,1
4665,18,173.80627746720634,0,0,0,2
4666,31,192.80059741999386,1,1,2,3
4667,26,27.74515113205463,0,0,0,3
4668,16,66.38870749339155,0,1,1,6
4669,32,333.175785440445,2,1,2,3
4670,21,172.59200223596943,0,0,0,5
4671,40,163.3131736697711,1,0,1,5
4672,64,340.7885852068984,2,1,2,2
4673,69,105.73822825890781,0,1,1,1
4674,52,129.4135482742949,1,0,1,6
4675,29,78.92329794366069,0,1,1,5
4676,55,55.25148351660146,0,1,1,3
4677,49,104.09226159349268,0,0,0,3
4678,24,219.3761486481676,1,1,2,1
4679,43,71.16412642452566,0,0,0,4
4680,42,45.97546219610261,0,1,1,2
4681,35,60.47222987108784,0,0,0,3
4682,16,89.26834690996016,0,1,1,2
4683,67,86.10618413039856,0,0,0,3
4684,24,121.61109610183281,0,0,0,2
4685,69,138.5549420119812,0,0,0,1
4686,44,70.80687031818788,0,0,0,3
4687,53,198.10880001314246,2,1,2,1
4688,60,232.71484086497017,2,1,2,0
4689,40,198.76554466499684,1,1,2,5
4690,30,156.7480324170104,1,1,2,2
4691,31,89.0179873163674,0,0,0,4
4692,42,65.7860222973929,0,1,1,2
4693,47,130.8321017362348,0,1,1,3
4694,70,270.53389361671395,2,0,1,5
4695,21,161.6527773428599,0,1,1,3
4696,39,153.3845079284699,1,1,2,1
4697,71,137.60535276560861,0,0,0,1
4698,21,71.25549548734405,0,1,1,6
4699,24,318.97077686490246,2,0,1,1
4700,69,156.16450409939824,1,1,2,6
4701,73,215.03264818100672,2,1,2,1
4702,56,195.96182975326644,2,0,1,2
4703,49,134.3814153547621,0,0,0,5
4704,54,208.7067509434031,2,1,2,5
4705,38,98.10436886169953,0,1,1,5
4706,20,40.539643887618254,0,1,1,1
4707,33,87.10608293601886,0,0,0,2
4708,53,71.9836932198023,0,1,1,5
4709,72,165.23908033127947,1,0,1,5
